ds	trend	cap	yhat_lower	yhat_upper	trend_lower	trend_upper	Anzac Day	Anzac Day_lower	Anzac Day_upper	Auckland Anniversary Day	Auckland Anniversary Day_lower	Auckland Anniversary Day_upper	Boxing Day	Boxing Day_lower	Boxing Day_upper	Christmas Day	Christmas Day_lower	Christmas Day_upper	Day after New Year's Day	Day after New Year's Day_lower	Day after New Year's Day_upper	Easter Monday	Easter Monday_lower	Easter Monday_upper	Good Friday	Good Friday_lower	Good Friday_upper	Labour Day	Labour Day_lower	Labour Day_upper	New Year's Day	New Year's Day_lower	New Year's Day_upper	Queen's Birthday	Queen's Birthday_lower	Queen's Birthday_upper	Waitangi Day	Waitangi Day_lower	Waitangi Day_upper	extra_regressors_multiplicative	extra_regressors_multiplicative_lower	extra_regressors_multiplicative_upper	holidays	holidays_lower	holidays_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	rain	rain_lower	rain_upper	sun	sun_lower	sun_upper	temp	temp_lower	temp_upper	weekly	weekly_lower	weekly_upper	wind	wind_lower	wind_upper	yearly	yearly_lower	yearly_upper	additive_terms	additive_terms_lower	additive_terms_upper	yhat
2018-08-23	1188.1975023068173	2056.9221894390726	-835.2953011344983	2750.6293445699885	1052.947729907499	1246.9152541132753	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.2140790241301324	-0.7462504558208998	0.04704750113807938	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	-0.0337682764231199	-0.08191651362904404	0.010008914867347224	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.011085092178018655	-0.20994902888618852	0.12464562646244987	0.0	0.0	0.0	933.8293405391131
2018-08-24	1188.236787551654	2056.9221894390726	-559.1905389603016	2801.8405851994617	1052.9532294734172	1246.9565334981314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.16936279341097044	-0.7939812076863813	0.06578822385805681	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.008232957676796028	-0.041784564759298155	0.08393342627348306	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.008370095558772613	-0.20588630112502457	0.12064235228799396	0.0	0.0	0.0	986.9936859782281
2018-08-25	1188.2760723187098	2056.9221894390726	-717.7330572112628	3205.0687409974817	1052.9587290378654	1246.9978121413496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.16561615003356744	-0.7572900135359613	0.05159677109923007	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.00946997310878797	-0.04321638572997319	0.14831927110985577	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.005860467613361536	-0.20001798822248337	0.11490043199919445	0.0	0.0	0.0	991.4783640442761
2018-08-26	1188.315356607873	2056.9221894390726	-617.4742389933281	3105.9530116859037	1052.9642286008434	1247.0390900428015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.12483053216872128	-0.6418582789036708	0.052449220135140924	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.04802642315101075	-0.001845025143804799	0.09689063827164965	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.003631299790738161	-0.1924385753732619	0.10758769552429122	0.0	0.0	0.0	1039.9773182582483
2018-08-27	1188.3546404190317	2056.9221894390726	-545.4295279944687	3064.3429805834403	1052.9697281623503	1247.0803672023587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.22617334615519577	-0.894903979295661	0.06715010179479682	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	-0.05519835844860208	-0.16531824525461192	0.025869380206934578	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.0017493321775998087	-0.18327539223899045	0.10194441133745155	0.0	0.0	0.0	919.5804949764048
2018-08-28	1188.3939237520747	2056.9221894390726	-643.8612691729039	3069.2325192000817	1052.9752277223865	1247.1216436198933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.15740121666062237	-0.7013601277838889	0.055430532575147684	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.01209555097984183	-0.03706134957448602	0.04137941068855382	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.0002711121114703318	-0.17268544337211622	0.11553753436713843	0.0	0.0	0.0	1001.3392742814073
2018-08-29	1188.4332066068903	2056.9221894390726	-643.3360082445882	2972.0056752449545	1052.9807272809512	1247.1629192952764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.15732537281257425	-0.6136327269601725	0.05307400147581411	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.011141729955081312	-0.05447234121048544	0.09352928299537126	0.05534344692200822	0.009118833608566043	0.14285341073573116	0.0007585527613383108	-0.16085166815348526	0.1265522435126109	0.0	0.0	0.0	1001.4625093146182
2018-08-30	1188.4724889833665	2056.9221894390726	-673.9099224201052	2923.0339941819716	1052.986226838044	1247.2041942283804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.20168612871432914	-0.6842801555975727	0.03182830191458401	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	-0.033768276422980616	-0.08191651362888208	0.01000891486757306	0.05534344692200822	0.009118833608566043	0.14285341073573116	0.0013078032376453398	-0.1479787286630873	0.13470227848448435	0.0	0.0	0.0	948.7740735968281
2018-08-31	1188.5117708813916	2056.9221894390726	-678.3088909881529	2974.243280331745	1052.9917263936647	1247.2454684190766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.15963413263503293	-0.7223833379716482	0.05847520112615247	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.00823295767686923	-0.04178456475917993	0.0839334262736647	0.05534344692200822	0.009118833608566043	0.14285341073573116	0.0013585652170917087	-0.13428843141040975	0.13978114311426576	0.0	0.0	0.0	998.7847252102138
2018-09-01	1188.5510523008545	2056.9221894390726	-518.589687035777	2937.2974319866	1052.9972259478131	1247.2867418672367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.15884869121771358	-0.6772869189334454	0.12474788499379844	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.009469973108791305	-0.04321638572992207	0.14831927110979665	0.05534344692200822	0.009118833608566043	0.14285341073573116	0.0009069912024889862	-0.12001489361999335	0.14166798214577983	0.0	0.0	0.0	999.7512731974275
2018-09-02	1188.5903332416433	2056.9221894390726	-600.640762215418	2842.350363865046	1053.0027255004884	1247.3280145727329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.12123573729571165	-0.5548192703188021	0.033588851352496604	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	0.04802642315110625	-0.0018450251437777709	0.09689063827176696	0.05534344692200822	0.009118833608566043	0.14285341073573116	-3.650491782405789e-05	-0.10539956678851059	0.14033115808321864	0.0	0.0	0.0	1044.490707848537
2018-09-03	1188.6296137036463	2056.9221894390726	-883.7739419589946	2749.6099842691383	1053.0082250516903	1247.3692865354365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16922565552899385	-0.5463103418020584	0.02495252830986911	0.0	0.0	0.0	-0.22587163349966094	-0.8023148166165225	0.04710503540859257	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.15311754805031558	-0.487525592367554	0.006513632255907474	-0.05519835844853174	-0.1653182452543565	0.025869380206846104	0.05534344692200822	0.009118833608566043	0.14285341073573116	-0.0014476195221353543	-0.09068622956010747	0.1358294162648523	0.0	0.0	0.0	920.1519012303328
